2Grammed_APICalls_#102,2Grammed_APICalls_#144,2Grammed_APICalls_#148,2Grammed_APICalls_#157,2Grammed_APICalls_#161,2Grammed_APICalls_#168,2Grammed_APICalls_#170,2Grammed_APICalls_#173,2Grammed_APICalls_#201,2Grammed_APICalls_#209,2Grammed_APICalls_#217,2Grammed_APICalls_#224,2Grammed_APICalls_#250,2Grammed_APICalls_#251,2Grammed_APICalls_#252,2Grammed_APICalls_#253,2Grammed_APICalls_#258,2Grammed_APICalls_#259,2Grammed_APICalls_#264,2Grammed_APICalls_#285,2Grammed_APICalls_#299,2Grammed_APICalls_#305,2Grammed_APICalls_#307,2Grammed_APICalls_#308,2Grammed_APICalls_#319,2Grammed_APICalls_#324,2Grammed_APICalls_#336,2Grammed_APICalls_#347,2Grammed_APICalls_#355,2Grammed_APICalls_#367,2Grammed_APICalls_#372,2Grammed_APICalls_#38,2Grammed_APICalls_#387,2Grammed_APICalls_#388,2Grammed_APICalls_#389,2Grammed_APICalls_#390,2Grammed_APICalls_#396,2Grammed_APICalls_#398,2Grammed_APICalls_#399,2Grammed_APICalls_#405,2Grammed_APICalls_#412,2Grammed_APICalls_#433,2Grammed_APICalls_#436,2Grammed_APICalls_#439,2Grammed_APICalls_#440,2Grammed_APICalls_#441,2Grammed_APICalls_#442,2Grammed_APICalls_#443,2Grammed_APICalls_#445,2Grammed_APICalls_#447,2Grammed_APICalls_#448,2Grammed_APICalls_#459,2Grammed_APICalls_#468,2Grammed_APICalls_#474,2Grammed_APICalls_#475,2Grammed_APICalls_#476,2Grammed_APICalls_#477,2Grammed_APICalls_#478,2Grammed_APICalls_#482,2Grammed_APICalls_#485,2Grammed_APICalls_#487,2Grammed_APICalls_#495,2Grammed_APICalls_#502,2Grammed_APICalls_#508,2Grammed_APICalls_#509,2Grammed_APICalls_#514,2Grammed_APICalls_#515,2Grammed_APICalls_#531,2Grammed_APICalls_#534,2Grammed_APICalls_#535,2Grammed_APICalls_#537,2Grammed_APICalls_#539,2Grammed_APICalls_#543,2Grammed_APICalls_#546,2Grammed_APICalls_#547,2Grammed_APICalls_#548,2Grammed_APICalls_#549,2Grammed_APICalls_#550,2Grammed_APICalls_#551,2Grammed_APICalls_#552,2Grammed_APICalls_#553,2Grammed_APICalls_#554,2Grammed_APICalls_#555,2Grammed_APICalls_#556,2Grammed_APICalls_#557,2Grammed_APICalls_#558,2Grammed_APICalls_#559,2Grammed_APICalls_#560,2Grammed_APICalls_#561,2Grammed_APICalls_#590,2Grammed_APICalls_#6,2Grammed_APICalls_#602,2Grammed_APICalls_#606,2Grammed_APICalls_#607,2Grammed_APICalls_#613,2Grammed_APICalls_#615,2Grammed_APICalls_#616,2Grammed_APICalls_#618,2Grammed_APICalls_#62,2Grammed_APICalls_#624,2Grammed_APICalls_#628,2Grammed_APICalls_#63,2Grammed_APICalls_#630,2Grammed_APICalls_#632,2Grammed_APICalls_#655,2Grammed_APICalls_#657,2Grammed_APICalls_#672,2Grammed_APICalls_#673,2Grammed_APICalls_#674,2Grammed_APICalls_#675,2Grammed_APICalls_#677,2Grammed_APICalls_#678,2Grammed_APICalls_#680,2Grammed_APICalls_#681,2Grammed_APICalls_#682,2Grammed_APICalls_#683,2Grammed_APICalls_#684,2Grammed_APICalls_#685,2Grammed_APICalls_#686,2Grammed_APICalls_#689,2Grammed_APICalls_#692,2Grammed_APICalls_#693,2Grammed_APICalls_#694,2Grammed_APICalls_#695,2Grammed_APICalls_#698,2Grammed_APICalls_#699,2Grammed_APICalls_#700,2Grammed_APICalls_#701,2Grammed_APICalls_#703,2Grammed_APICalls_#704,2Grammed_APICalls_#705,2Grammed_APICalls_#708,2Grammed_APICalls_#709,2Grammed_APICalls_#711,2Grammed_APICalls_#712,2Grammed_APICalls_#713,2Grammed_APICalls_#714,2Grammed_APICalls_#715,2Grammed_APICalls_#716,2Grammed_APICalls_#717,2Grammed_APICalls_#719,2Grammed_APICalls_#720,2Grammed_APICalls_#721,2Grammed_APICalls_#723,2Grammed_APICalls_#724,2Grammed_APICalls_#725,2Grammed_APICalls_#726,2Grammed_APICalls_#727,2Grammed_APICalls_#728,2Grammed_APICalls_#729,2Grammed_APICalls_#730,2Grammed_APICalls_#731,2Grammed_APICalls_#732,2Grammed_APICalls_#733,2Grammed_APICalls_#734,2Grammed_APICalls_#735,2Grammed_APICalls_#736,2Grammed_APICalls_#737,2Grammed_APICalls_#739,2Grammed_APICalls_#740,2Grammed_APICalls_#741,2Grammed_APICalls_#742,2Grammed_APICalls_#743,2Grammed_APICalls_#744,2Grammed_APICalls_#752,2Grammed_APICalls_#753,2Grammed_APICalls_#754,2Grammed_APICalls_#755,2Grammed_APICalls_#756,2Grammed_APICalls_#758,2Grammed_APICalls_#759,2Grammed_APICalls_#760,2Grammed_APICalls_#762,2Grammed_APICalls_#763,2Grammed_APICalls_#764,2Grammed_APICalls_#765,2Grammed_APICalls_#766,2Grammed_APICalls_#783,2Grammed_APICalls_#784,2Grammed_APICalls_#789,2Grammed_APICalls_#790,2Grammed_APICalls_#792,2Grammed_APICalls_#793,2Grammed_APICalls_#799,2Grammed_APICalls_#8,2Grammed_APICalls_#801,2Grammed_APICalls_#802,2Grammed_APICalls_#803,2Grammed_APICalls_#804,2Grammed_APICalls_#805,2Grammed_APICalls_#806,2Grammed_APICalls_#807,2Grammed_APICalls_#808,2Grammed_APICalls_#809,2Grammed_APICalls_#811,2Grammed_APICalls_#812,2Grammed_APICalls_#813,2Grammed_APICalls_#814,2Grammed_APICalls_#815,2Grammed_APICalls_#816,2Grammed_APICalls_#817,2Grammed_APICalls_#818,2Grammed_APICalls_#819,2Grammed_APICalls_#820,2Grammed_APICalls_#821,2Grammed_APICalls_#822,2Grammed_APICalls_#823,2Grammed_APICalls_#824,2Grammed_APICalls_#825,2Grammed_APICalls_#826,2Grammed_APICalls_#829,2Grammed_APICalls_#830,2Grammed_APICalls_#835,2Grammed_APICalls_#837,2Grammed_APICalls_#839,2Grammed_APICalls_#84,2Grammed_APICalls_#840,2Grammed_APICalls_#88,2Grammed_APICalls_#9,2Grammed_APICalls_#90,2Grammed_APICalls_#94,2Grammed_APICalls_#95,Active_Min,Average_Packet_Size,Avg_Bwd_Segment_Size,Avg_Fwd_Segment_Size,Bwd_IAT_Max,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Max,Fwd_Header_Length2,Fwd_IAT_Max,Fwd_IAT_Mean,Fwd_IAT_Min,Fwd_IAT_Total,Fwd_Packet_Length_Std,Idle_Max,Idle_Min,Init_Win_bytes_forward,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,SYN_Flag_Count,Subflow_Bwd_Bytes,Subflow_Bwd_Packets,Subflow_Fwd_Bytes,Subflow_Fwd_Packets,Total_Length_of_Bwd_Packets,Family
0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,15,17,7,1,0,0,0,0,0,154,0,0,11,0,0,0,12025,2,0,1,0,0,0,1052801,0,1052801,706228,588291,1485978,0,1052801,815301,0,2,1,0,20,0,0,0,8,0,0,fakeinst
0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,597,0,0,0,3681821,3837,5314,1839,220935994,5314,4075,457347640,6374,324101468,159008921,98010665,380168197,2349,238397434,219188019,679129,12254,3438,4643,2252086,3,181921,222,24550,219,181921,fakeinst
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430388,5286,6977,2279,190860615,6977,5078,333478886,6568,251604677,72294076,28772602,295329589,3214,247545795,230118033,772078,14744,4773,5733,2815080,3,230128,256,25999,212,230128,smssniffer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6765705,8556,11189,3709,291085915,11189,7584,496007934,11152,330130951,121065053,61976040,389510120,5213,281510779,249297491,1359779,23027,7721,9154,4584603,3,669982,607,36945,387,669982,smssniffer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670101,5284,6979,2153,192450177,6979,4815,317488702,6765,232692442,64780377,23426617,291170046,3079,230303567,206946972,757254,14136,4755,5539,2702011,3,248918,267,26473,217,248918,smssniffer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7755653,7445,9872,3075,259633435,9872,6832,434419980,9328,287286641,96811334,43052249,344545455,4382,282029900,256763117,1118427,20241,6732,8001,4012896,3,496940,475,33691,319,496940,smssniffer
0,0,0,0,0,0,0,137,0,0,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6056112,7481,9325,3697,347874100,9325,6962,618146173,9392,414460119,185900556,113526377,473661913,4605,280786563,227806503,1199067,21016,6735,8284,4119319,3,427817,441,35903,317,427817,nandrobox
0,0,0,0,0,0,0,56,0,19,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,8,0,0,5721067,7335,9109,3687,304983083,9109,6710,560093991,9242,384884080,179677487,114656045,451590842,4665,249716405,212098639,1252099,20394,6627,8089,4053207,3,416340,431,44728,324,416340,nandrobox
0,0,0,0,0,0,0,42,0,15,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,14383565,5044,6076,2703,231866249,6076,4797,457146335,6839,351538887,141166176,74841951,430681708,3384,260043200,213846508,920033,14520,4566,5665,2804101,3,205378,253,29768,224,205378,nandrobox
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444563,4346,5841,2254,182324864,5841,4367,374912698,7675,280843865,124116513,67201255,337602791,2711,204898754,178298034,698928,13557,3901,5188,2574901,3,221660,258,31528,246,221660,biige
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6067598,5142,7396,2299,287275649,7396,5700,560466408,8668,357634829,176037197,108136793,418985323,2890,284350165,253037415,1007603,16441,4603,6287,3069303,3,311353,338,30122,313,311353,biige
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104368,5406,6979,2560,213465264,6979,5102,357701965,6694,270879058,70018276,21673341,338323031,3519,286934328,256119592,776267,14924,4853,5806,2760086,3,223366,252,30211,217,223366,plankton
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442270,6519,8578,2879,226610819,8578,6017,391446725,8386,301243594,85904308,35091143,368614442,4011,269935451,239722318,968053,18079,5894,7084,3497949,3,316172,338,33454,273,316172,plankton
0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,7760157,7211,9233,3245,249871652,9233,6383,403165083,9638,277649133,91588474,49409294,354624843,4521,260341616,229732796,1068848,19336,6490,7613,3696632,3,479822,464,36472,329,479822,plankton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8872342,7635,10441,3807,299628429,10441,8021,699584295,12140,492197996,252426226,144705331,550302415,4998,288020298,253348571,1500189,23792,6821,9225,4542808,3,545051,538,33734,453,545051,ewind
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915015,4445,6057,2124,203310492,6057,4883,392360986,7060,267788452,136182705,75131615,304422712,2901,169916974,155758862,730685,13857,4023,5338,2667933,3,236491,260,21923,236,236491,ewind
0,0,0,0,0,0,2,230,0,1,4,104,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,47,0,0,0,5595152,5427,6860,2639,254351641,6860,5493,539179604,212662435,346214694,213353831,158732731,396140162,3478,209597532,186400119,922208,15592,4913,6123,3100315,2,416709,404,27778,290,416709,avpass
0,0,0,0,0,0,28,0,0,4,28,0,0,0,0,0,0,0,0,4,0,0,0,31,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,6755254,6027,8029,2685,224222977,8029,5928,371181477,10174,263244518,96753368,54717520,355115884,3675,223484447,192074322,946426,17749,5495,6811,3404258,3,589203,566,40042,344,589203,AndroidDefender
0,0,0,0,0,1,2672,0,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,2658,0,0,0,0,0,0,0,10543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734,0,0,0,2209,0,0,6948103,7633,9940,4214,286802728,9940,7105,634016102,44149968,432146914,227902070,133578524,491632684,5402,244340176,216392139,1550673,23211,6774,8982,4272084,3,712679,661,35623,518,712679,android.spy.277
